ParcelNumber,CurrentAssessedValue,OBJECTID,st_number,st_name,st_unit,LEGALDESCR,LOTSQFT
22B070000,449700,41331458,719,SHAMROCK RD,,LOT 47 BK A SEC 6 JOHNSON VILL,0
22B059000,353800,41331459,716,SHAMROCK RD,,LOT 10 BK D SEC 6 JOHNSON VILL,0
22B020000,388500,41331460,711,VILLAGE RD,,LOT 27 BK D SEC 4 JOHNSON VILL,0
22A050000,416900,41331461,1619,TRAILRIDGE RD,,LOT 19 BK B SEC 4 JOHNSON VILL,0
22A098000,458400,41331462,1614,TRAILRIDGE RD,,LOT 38 BK E SEC 4 JOHNSON VILL,0
22A081000,329900,41331463,103,VILLAGE CT,,LOT 3 BK E SEC 4 JOHNSON VILL,0
22B084000,350000,41331464,1512,ANTOINETTE AVE,,LOT 3 BK H SEC 7 JOHNSON VILL,0
22B069000,432700,41331465,721,SHAMROCK RD,,LOT 48 BK A SEC 6 JOHNSON VILL,0
22B019000,331000,41331466,713,VILLAGE RD,,LOT 26 BK D SEC 4 JOHNSON VILL,0
22B060000,351500,41331467,718,SHAMROCK RD,,LOT 11 BK D SEC 6 JOHNSON VILL,0
22A121000,503600,41331468,1621,TRAILRIDGE RD,,LOT 20 BK B SEC 5 JOHNSON VILL,0
22A097000,398800,41331469,1616,TRAILRIDGE RD,,LOT 37 BK E SEC 4 JOHNSON VILL,0
22A082000,415500,41331470,105,VILLAGE CT,,LOT 4 BK E SEC 4 JOHNSON VILL,0
22B057000,356700,41331471,715,VILLAGE RD,,LOT 25 BK D SEC 6 JOHNSON VILL,0
22B073000,338300,41331472,1515,ANTOINETTE AVE,,LOT 51 BK A SEC 7 JOHNSON VILL,0
22B061000,359100,41331473,720,SHAMROCK RD,,LOT 12 BK D SEC 6 JOHNSON VILL,0
22A093000,324300,41331474,708,VILLAGE RD,,LOT 15 BK E SEC 4 JOHNSON VILL,0
22A096000,424600,41331475,1618,TRAILRIDGE RD,,LOT 36 BK E SEC 4 JOHNSON VILL,0
22A083000,406500,41331476,107,VILLAGE CT,,LOT 5 BK E SEC 4 JOHNSON VILL,0
22A120000,452100,41331477,1623,TRAILRIDGE RD,,LOT 21 BK B SEC 5 JOHNSON VILL,0
22B056000,419700,41331478,717,VILLAGE RD,,LOT 24 BK D SEC 6 JOHNSON VILL,0
22B068000,461600,41331479,723,SHAMROCK RD,,LOT 49 BK A SEC 6 JOHNSON VILL,0
22A094000,405400,41331480,710,VILLAGE RD,,LOT 16 BK E SEC 4 JOHNSON VILL,0
22B062000,453100,41331481,722,SHAMROCK RD,,LOT 13 BK D SEC 6 JOHNSON VILL,0
22A084000,381600,41331482,109,VILLAGE CT,,LOT 6 BK E SEC 4 JOHNSON VILL,0
22A092000,330000,41331483,102,VILLAGE CT,,LOT 14 BK E SEC 4 JOHNSON VILL,0
22A095000,400400,41331484,1620,TRAILRIDGE RD,,LOT 35 BK E SEC 4 JOHNSON VILL,0
22B021000,425800,41331485,1601,DUBLIN RD,,LOT 17 BK E SEC 4 JOHNSON VILL,0
22B085000,280900,41331486,1514,ANTOINETTE AVE,,LOT 4 BK H SEC 7 JOHNSON VILL,0
22B055000,402700,41331487,719,VILLAGE RD,,LOT 23 BK D SEC 6 JOHNSON VILL,0
22A119000,408000,41331488,1625,TRAILRIDGE RD,,LOT 22 BK B SEC 5 JOHNSON VILL,0
22A091000,390500,41331489,104,VILLAGE CT,,LOT 13 BK E SEC 4 JOHNSON VILL,0
22A085000,442500,41331490,111,VILLAGE CT,,LOT 7 BK E SEC 4 JOHNSON VILL,0
22A101000,411100,41331491,1622,TRAILRIDGE RD,,LOT 34 BK E SEC 5 JOHNSON VILL,0
22B063000,348100,41331492,724,SHAMROCK RD,,LOT 14 BK D SEC 6 JOHNSON VILL,0
22B022000,351400,41331493,716,VILLAGE RD,,LOT 1 BK F SEC 5 JOHNSON VILL,0
22B067000,319000,41331494,1517,ANTOINETTE AVE,,LOT 50 BK A SEC 6 JOHNSON VILL,0
22B054000,379500,41331495,721,VILLAGE RD,,LOT 22 BK D SEC 6 JOHNSON VILL,0
22B086000,339100,41331496,1516,ANTOINETTE AVE,,LOT 5 BK H SEC 7 JOHNSON VILL,0
22B023000,445600,41331497,1603,DUBLIN RD,,LOT 18 BK E SEC 5 JOHNSON VILL,0
22A090000,422000,41331498,106,VILLAGE CT,,LOT 12 BK E SEC 4 JOHNSON VILL,0
22B334000,80000,41331499,1521,ROCK CREEK RD,,LOT BK D SEC 2 ORANGEDALE,0
22A118000,427900,41331500,1627,TRAILRIDGE RD,,LOT 23 BK B SEC 5 JOHNSON VILL,0
22B196000,293900,41331501,1029,5TH ST SW,,LOTS J & L OLINDA,14244.12
22A102000,358200,41331502,1624,TRAILRIDGE RD,,LOT 33 BK E SEC 5 JOHNSON VILL,0
22B064000,353600,41331503,726,SHAMROCK RD,,LOT 15 BK D SEC 6 JOHNSON VILL,0
22B039000,349500,41331504,1602,DUBLIN RD,,LOT 2 BK F SEC 5 JOHNSON VILL,0
22A089000,416500,41331505,108,VILLAGE CT,,LOT 11 BK E SEC 4 JOHNSON VILL,0
22B040000,410600,41331506,720,VILLAGE RD,,LOT 37 BK F SEC 6 JOHNSON VILL,0
22A086000,356700,41331507,113,VILLAGE CT,,LOT 8 BK E SEC 4 JOHNSON VILL,0
22B024000,431900,41331508,1605,DUBLIN RD,,LOT 19 BK E SEC 5 JOHNSON VILL,0
22B053000,366300,41331509,723,VILLAGE RD,,LOT 21 BK D SEC 6 JOHNSON VILL,0
22B087000,350400,41331510,1518,ANTOINETTE AVE,,LOT 6 BK H SEC 7 JOHNSON VILL,0
22B065000,553300,41331511,728,SHAMROCK RD,,LOT 16 BK D SEC 6 JOHNSON VILL,0
22A117000,420600,41331512,619,HIGHLAND AVE,,LOT 24 BK B SEC 5 JOHNSON VILL,0
22B038000,412900,41331513,1604,DUBLIN RD,,LOT 3 BK F SEC 5 JOHNSON VILL,0
22A103000,438700,41331514,701,HIGHLAND AVE,,LOT 32 BK E SEC 5 JOHNSON VILL,0
22B195000,225500,41331515,1033,5TH ST SW,,PT LOT F OLINDA,10018.8
22B041000,353200,41331516,722,VILLAGE RD,,LOT 36 BK F SEC 6 JOHNSON VILL,0
22A087000,379600,41331517,112,VILLAGE CT,,LOT 9 BK E SEC 4 JOHNSON VILL,0
22B025000,432700,41331518,1607,DUBLIN RD,,LOT 20 BK E SEC 5 JOHNSON VILL,0
22B052000,403000,41331519,725,VILLAGE RD,,LOT 20 BK D SEC 6 JOHNSON VILL,0
22A088000,360400,41331520,110,VILLAGE CT,,LOT 10 BK E SEC 4 JOHNSON VILL,0
22B066000,430600,41331521,1601,ANTOINETTE AVE,,LOT 17 BK D SEC 6 JOHNSON VILL,0
22A104000,400000,41331522,703,HIGHLAND AVE,,LOT 31 BK E SEC 5 JOHNSON VILL,0
22B042000,373200,41331523,103,ERIC PL,,LOT 35 BK F SEC 6 JOHNSON VILL,0
22A105000,433900,41331524,705,HIGHLAND AVE,,LOT 30 BK E SEC 5 JOHNSON VILL,0
22B037000,400100,41331525,1606,DUBLIN RD,,LOT 4 BK F SEC 5 JOHNSON VILL,0
22A123000,557500,41331526,696,HIGHLAND AVE,,LOT 13 BK J SEC 5A JOHNSON VIL,0
22B026000,369500,41331527,1609,DUBLIN RD,,LOT 21 BK E SEC 5 JOHNSON VILL,0
22A106000,417900,41331528,707,HIGHLAND AVE,,LOT 29 BK E SEC 5 JOHNSON VILL,0
22B088000,312900,41331529,800,SHAMROCK RD,,LOT 2 BK G SEC 6A JOHNSON VILL,0
22B051000,351300,41331530,727,VILLAGE RD,,LOT 19 BK D SEC 6 JOHNSON VILL,0
22A107000,293500,41331531,709,HIGHLAND AVE,,LOT 28 BK E SEC 5 JOHNSON VILL,0
22A122000,416000,41331532,698,HIGHLAND AVE,,LOT 12 BK J SEC 5A JOHNSON VIL,0
22B036000,416100,41331533,1608,DUBLIN RD,,LOT 5 BK F SEC 5 JOHNSON VILL,0
22B047000,440900,41331534,102,ERIC PL,,LOT 30 BK F SEC 6 JOHNSON VILL,0
22B043000,389600,41331535,105,ERIC PL,,LOT 34 BK F SEC 6 JOHNSON VILL,0
22A108000,380100,41331536,711,HIGHLAND AVE,,LOT 27 BK E SEC 5 JOHNSON VILL,0
22B050000,420500,41331537,729,VILLAGE RD,,LOT 18 BK D SEC 6 JOHNSON VILL,0
22B027000,387100,41331538,1611,DUBLIN RD,,LOT 22 BK E SEC 5 JOHNSON VILL,0
22A116000,726300,41331539,700,HIGHLAND AVE,,"LOT 1&1A,X,Y&STRIP BK J SEC 5",0
22A109000,405000,41331540,713,HIGHLAND AVE,,LOT 26 BK E SEC 5 JOHNSON VILL,0
22B029000,476300,41331541,715,HIGHLAND AVE,,LOT 25 BK E SEC 5 JOHNSON VILL,0
22A115000,389600,41331542,702,HIGHLAND AVE,,LOTS 2&2A BK J SEC 5 JOHNS VIL,0
22B089000,392100,41331543,1604,ANTOINETTE AVE,,LOT 1 PAR X BK G SEC 6A JOHNSO,0
22B035000,522800,41331544,1610,DUBLIN RD,,LOT 6 BK F SEC 5 JOHNSON VILL,0
22B048000,403100,41331545,728,VILLAGE RD,,LOT 29 BK F SEC 6 JOHNSON VILL,0
22A114000,461100,41331546,704,HIGHLAND AVE,,LOTS 3&3A BK J SEC 5 JOHNS VIL,0
22B028000,431600,41331547,1613,DUBLIN RD,,LOT 23 BK E SEC 5 JOHNSON VILL,0
22B046000,415900,41331548,104,ERIC PL,,LOT 31 BK F SEC 6 JOHNSON VILL,0
22B044000,396800,41331549,107,ERIC PL,,LOT 33 BK F SEC 6 JOHNSON VILL,0
22A113000,472600,41331550,706,HIGHLAND AVE,,LOTS 4&4A BK J SEC 5 JOHNS VIL,0
22B034000,430700,41331551,1612,DUBLIN RD,,RESIDUE BK F SEC 5 JOHNSON,0
22B049000,384800,41331552,730,VILLAGE RD,,LOT 28 BK F SEC 6 JOHNSON VILL,0
22B045000,447300,41331553,106,ERIC PL,,LOT 32 BK F SEC 6 JOHNSON VILL,0
22A112000,385200,41331554,708,HIGHLAND AVE,,LOTS 5&5A BK J SEC 5 JOHNS VIL,0
22A111000,431200,41331555,710,HIGHLAND AVE,,LOTS 6&6A BK J SEC 5 JOHNS VIL,0
22B090000,402000,41331556,732,VILLAGE RD,,LOT 27 BK F SEC 6A JOHNSON VIL,0
22A110000,408300,41331557,712,HIGHLAND AVE,,LOTS 7&7A BK J SEC 5 JOHNS VIL,0
22B091000,482400,41331558,800,VILLAGE RD,,LOT 26 BK F SEC 6A JOHNSON VIL,0
22B030000,442300,41331559,714,HIGHLAND AVE,,LOTS 8&8A BK J SEC 5 JOHNS VIL,0
22B031000,441600,41331560,716,HIGHLAND AVE,,LOT 9 BK J SEC 5 JOHNSON VILL,0
22B032000,409500,41331561,718,HIGHLAND AVE,,LOT 10 BK J SEC 5 JOHNSON VILL,0
22B033000,414000,41331562,720,HIGHLAND AVE,,LOT 11 BK J SEC 5 JOHNSON VILL,0
22B160000,254700,41331563,572,CLEVELAND AVE,,LOT FIFE ESTATE,0
22B176000,395400,41331564,508,CLEVELAND AVE,,LOT 59 CLEVELAND HEIGHTS,8494.2
22B175000,398600,41331565,510,CLEVELAND AVE,,LOT 58 CLEVELAND HEIGHTS,10193.04
22B174000,219600,41331566,512,CLEVELAND AVE,,LOT 57 CLEVELAND HEIGHTS,13329.36
22B173000,210300,41331567,514,CLEVELAND AVE,,LOT 56 CLEVELAND HEIGHTS,13329.36
22B164000,332700,41331568,544,CLEVELAND AVE,,LOT 43,10585.08
22B181000,118900,41331569,0,5TH ST SW,,PT LOT B CLEVELAND HEIGHTS,7492.32
22B164100,332500,41331570,542,CLEVELAND AVE,,LOT 44,11586.96
22B172100,359800,41331571,520,CLEVELAND AVE,,LOT 55B & PAR X CLEVELAND HGTS,18556.56
22B182000,157600,41331572,0,5TH ST SW,,LOT A CLEVELAND HEIGHTS,9931.68
22B171000,341300,41331573,522,CLEVELAND AVE,,LOT 54 CLEVELAND HEIGHTS,13068
22B170000,341300,41331574,524,CLEVELAND AVE,,LOT 53 CLEVELAND HEIGHTS,12066.12
22B166000,93600,41331575,538,CLEVELAND AVE,,LOT 46 CLEVELAND HEIGHTS,11369.16
22B169000,540300,41331576,526,CLEVELAND AVE,,LOT 52 CLEVELAND HEIGHTS,12675.96
22B167000,282700,41331577,534,CLEVELAND AVE,,LOTS 47 & 48 CLEVELAND HGTS,21518.64
22B168100,296800,41331578,530,CLEVELAND AVE,,LOT 50 CLEVELAND HEIGHTS,11064.24
22B168000,208100,41331579,532,CLEVELAND AVE,,LOT 49 CLEVELAND HEIGHTS,10672.2
22B183000,73500,41331580,1117,5TH ST SW,,LOT 2 CLEVELAND HEIGHTS,7230.96
22B184000,73500,41331581,1105,5TH ST SW,,LOTS 3 & 4 CLEVELAND HEIGHTS,14505.48
22B185000,73500,41331582,0,5TH ST SW,EXTD,LOTS 5 & 6 CLEVELAND HEIGHTS,14505.48
22B186000,73500,41331583,0,5TH ST SW,,LOTS 7 & 8 CLEVELAND HGTS,15594.48
230002000,430400,41331584,1013,GROVE ST,,"LOTS 1&2, PARCELS W&Y  FIFEVIL",0
230003000,312400,41331585,1015,GROVE ST,,PT LOT 19 FIFE ESTATE,0
230004000,698800,41331586,1017,GROVE ST,,PT LOT 19 FIFE ESTATE,0
230005000,240200,41331587,1021,GROVE ST,,PT LOT 20 FIFE ESTATE,0
230006000,241100,41331588,1023,GROVE ST,,PT LOT 20 FIFE ESTATE,0
230007000,323400,41331589,1025,GROVE ST,,PT LOT 20 FIFE ESTATE,0
230008000,295200,41331590,1027,GROVE ST,,PT LOTS 22 & 23 FIFE ESTATE,0
230051001,71300,41331591,1005,KING ST,102,LOT 1 TENTH & GROVE,0
230010000,69300,41331592,0,SPRING ST,,PT LOT 22 FIFE ESTATE,0
230051000,0,41331593,1000,GROVE ST,,OPEN SPACE TENTH & GROVE,2439.36
230050000,333700,41331594,1004,GROVE ST,,PT LOT 8 & PARCEL X FIFE ESTAT,0
230049000,418700,41331595,1006,GROVE ST,,LOT 7 FIFE ESTATE,0
230048000,233600,41331596,1008,GROVE ST,,LOT 6 FIFE ESTATE,0
230013000,322900,41331597,1101,GROVE ST,,LOT 1,0
230047000,504900,41331598,1010,GROVE ST,,PT LOT 5 FIFE ESTATE,0
230011000,162600,41331599,202,SPRING ST,,PT LOT 23 FIFE ESTATE,0
230046000,200800,41331600,1012,GROVE ST,,PT LOT 5 FIFE ESTATE,0
230045000,450200,41331601,1014,GROVE ST,,PT LOT 4 FIFE ESTATE,0
230053000,318300,41331602,1001,KING ST,,PT LOT 9 FIFE ESTATE,0
230014000,331800,41331603,1105,GROVE ST,,LOTS 2 & 3,0
230042000,314300,41331604,1016,GROVE ST,,PT LOT 3 FIFE ESTATE,0
230012000,187000,41331605,204,SPRING ST,,PT LOT 23 FIFE ESTATE,0
230041000,400900,41331606,1018,GROVE ST,,PT LOT 3 FIFE ESTATE,0
230040000,270300,41331607,1020,GROVE ST,,PT LOT 2 FIFE'S ADDITION,0
230038000,271600,41331608,1022,GROVE ST,,PT LOT 2,0
230015000,434500,41331609,1107,GROVE ST,,LOT 4A,0
230037000,251800,41331610,1024,GROVE ST,,PT LOT 1 FIFEVILLE,0
230044000,203800,41331611,1015,KING ST,,PT LOT 4 FIFE ESTATE,0
230016000,306800,41331612,1111,GROVE ST,,LOT 5A,0
230017000,263600,41331613,1113,GROVE ST,,LOT 7,0
230034000,281300,41331614,1105,KING ST,,LOT 79 FIFE ESTATE,0
230054000,327400,41331615,1000,KING ST,,LOT 43 FIFE ESTATE,0
230039000,235100,41331616,1021,KING ST,,PT LOT 2,0
230018000,325300,41331617,1201,GROVE ST,,LOT 31-B,0
230043000,228000,41331618,1017,KING ST,,PT LOT 3 FIFE ESTATE,0
230036000,279000,41331619,1023,KING ST,,PT LOT 1,0
230033000,263200,41331620,1108,GROVE ST,,LOT 80 FIFE ESTATE,0
230057000,303700,41331621,1002,KING ST,,LOT 44 FIFE ESTATE,0
230018100,244700,41331622,1203,GROVE ST,,LOT 31-A,0
230058000,290200,41331623,1004,KING ST,,LOT 45,0
230019000,284000,41331624,1205,GROVE ST,,LOT 33 FIFE ESTATE,0
230032000,295800,41331625,302,SPRING ST,,LOT 81 FIFE ESTATE,0
230035100,372700,41331626,1101,KING ST,,LOT 78A BK 2 FIFE ESTATE,0
230058100,272700,41331627,1006,KING ST,,LOT 46,0
230020000,284400,41331628,1207,GROVE ST,,LOT 34 FIFE ESTATE,0
230062000,269400,41331629,1008,KING ST,,LOT 47 FIFE ESTATE,0
230031000,142500,41331630,0,GROVE ST,,"LOTS 82,83,100,101 BK 3",0
230063000,219600,41331631,1010,KING ST,,LOT 48 FIFE ESTATE,0
230030000,246700,41331632,1204,GROVE ST,,LOT 84 BK B FIFE ESTATE,0
230069000,250900,41331633,400,JONES ST,,LOT G FIFE ESTATE,0
230027000,254000,41331634,1206,GROVE ST,,LOT 85 BK 3 FIFE ESTATE,0
230055000,374500,41331635,1001,CHERRY AVE,,LOT 59 FIFE ESTATE,0
230026000,269200,41331636,1208,GROVE ST,,LOT 86 BK 3 FIFE ESTATE,0
230056000,374500,41331637,1003,CHERRY AVE,,LOT 60 FIFE ESTATE,0
230025000,254800,41331638,1214,GROVE ST,,LOTS 87 & 88 BK 3 FIFE ESTATE,0
230070100,265300,41331639,401,JONES ST,,LOT C BK 1 FIFE ESTATE,0
230059000,300100,41331640,1005,CHERRY AVE,,LOT 61 FIFE ESTATE,0
230068000,273400,41331641,402,JONES ST,,LOT F FIFE ESTATE,0
230021500,197200,41331642,1216,GROVE ST,,LOT 1 BK 4 FIFE ADD,0
230060000,343900,41331643,1007,CHERRY AVE,,LOT 62 & PT 63 FIFE ESTATE,0
230070200,223600,41331644,1104,KING ST,,LOT B BK 1 FIFE ESTATE,0
230021400,197000,41331645,1218,GROVE ST,,LOT 2 BK 4 FIFE ADD,0
230021100,200100,41331646,1220,GROVE ST,,LOT 3 BK 4 FIFE ADD,0
230070300,258300,41331647,1106,KING ST,,LOT A BK 1 FIFE ESTATE,0
230061000,409500,41331648,1009,CHERRY AVE,,LOT A FIFE ESTATE,0
230021300,198700,41331649,1222,GROVE ST,,LOT 4 BK 4 FIFE ADD,0
230074000,274900,41331650,1108,KING ST,,LOT 73 FIFE ESTATE,0
230021200,314300,41331651,1304,GROVE ST,,LOT 90 FIFE ESTATE,0
230064000,276400,41331652,1011,CHERRY AVE,,LOT B FIFE ESTATE,0
230070000,248600,41331653,403,JONES ST,,LOT D BK 1 FIFE ESTATE,0
230065000,247200,41331654,1013,CHERRY AVE,,LOT C FIFE ESTATE,0
230021000,303200,41331655,1306,GROVE ST,,LOT 91 BK 4 FIFE ESTATE,0
230075000,202500,41331656,1110,KING ST,,PT LOT 72 FIFE ESTATE,0
230029000,227400,41331657,1205,KING ST,,LOT 99 FIFE ESTATE,0
230076000,228400,41331658,1112,KING ST,,PT LOT 72 FIFE ESTATE,0
230066000,284300,41331659,1015,CHERRY AVE,,LOT D FIFE ESTATE,0
230028000,276800,41331660,1207,KING ST,,LOT 98 FIFE ESTATE,0
230130000,310100,41331661,301,PATON ST,,LOT 10 ROCK CREEK WOODS,0
230067000,296700,41331662,1017,CHERRY AVE,,LOT E FIFE ESTATE,0
230024000,335900,41331663,1209,KING ST,,LOT 97 BK 3 FIFE ESTATE,0
230024100,338900,41331664,1211,KING ST,,LOT 96 & STRIP BK 3 FIFE EST,0
230071000,336300,41331665,1101,CHERRY AVE,,LOT A BK 1 FIFE ESTATE,0
230072000,224800,41331666,1103,CHERRY AVE,,LOTS B & C BK 1 FIFE ESTATE,0
230023000,264800,41331667,1301,KING ST,,LOT 95 & STRIP BK 4 FIFE EST,0
230131100,291000,41331668,126,NORTH BAKER ST,,LOT 2 BAKER HEIGHTS,0
230130100,306200,41331669,303,PATON ST,,LOT 9 ROCK CREEK WOODS,0
230191000,341300,41331670,1002,CHERRY AVE,,LOT 1 & PT 2,0
230023100,315300,41331671,1303,KING ST,,LOT 94 BK 4 SEC 3 FIFE ADD,0
230073100,293100,41331672,1107,CHERRY AVE,,PT LOTS 69 & 70 BK 1 FIFE EST,0
230131200,312800,41331673,127,NORTH BAKER ST,,LOT 3 BAKER HEIGHTS,0
230022100,334600,41331674,1305,KING ST,,LOT 93 BK 4 FIFE ESTATE,0
230073000,379600,41331675,1111,CHERRY AVE,,PT LOT 70 BK 1 FIFE ESTATE,0
230190000,48600,41331676,0,CHERRY AVE,,PT LOT 2,0
230131000,285800,41331677,124,NORTH BAKER ST,,LOT 1 BAKER HEIGHTS,0
230078000,394700,41331678,1200,KING ST,,LOT 102 BK 6 FIFE ESTATE,0
230189000,262500,41331679,1006,CHERRY AVE,,LOT 3,0
230077000,228300,41331680,1113,CHERRY AVE,,LOT 71 FIFE ESTATE,0
230022000,342200,41331681,1307,KING ST,,LOT 92 BK 4 FIFE ESTATE,0
230079000,228800,41331682,1204,KING ST,,LOT 103 BK 6 FIFE ESTATE,0
230130200,308100,41331683,305,PATON ST,,LOT 8 ROCK CREEK WOODS,0
230188000,258200,41331684,1008,CHERRY AVE,,LOT 4,0
230130300,305500,41331685,307,PATON ST,,LOT 7 ROCK CREEK WOODS,0
230083000,253800,41331686,1206,KING ST,,LOT 104 FIFE ESTATE,0
230187000,278400,41331687,1010,CHERRY AVE,,LOT 5,0
230084000,95000,41331688,0,KING ST,,LOT 105 FIFE ESTATE,0
230186000,261600,41331689,1014,CHERRY AVE,,LOT 6,0
230132000,318200,41331690,125,NORTH BAKER ST,,LOT 4A BAKER HEIGHTS,0
230085000,232100,41331691,1208,KING ST,,LOT 106  BK 6 FIFE EST,0
230185000,280500,41331692,1016,CHERRY AVE,,LOT 7,0
230192000,27577900,41331693,1000,CHERRY AVE,,18.868 ACRES FIFE ESTATE,0
230086000,95000,41331694,410,HANOVER ST,,REVISED LOT 116 FIFE ESTATE,0
230184000,252300,41331695,1018,CHERRY AVE,,LOT 8,0
230133000,57000,41331696,0,GROVE ST,,LOT A MICHIE-ADDINGTON,0
230183000,320000,41331697,1020,CHERRY AVE,,LOT 9,87120
230136000,385300,41331698,122,NORTH BAKER ST,,LOT 16A BK C PINECREST,0
230137000,349500,41331699,120,NORTH BAKER ST,,LOT 15A BK C PINECREST,0
230134000,64600,41331700,1611,GROVE ST EXT,,LOT B MICHIE-ADDINGTON,0
230130400,308500,41331701,309,PATON ST,,LOT 6 ROCK CREEK WOODS,0
230080000,374500,41331702,405,SPRING ST,,PT LOTS 120 & 121 BK 6 FIFE ES,0
230182000,280200,41331703,1102,CHERRY AVE,,LOT 10,0
230181000,289500,41331704,1104,CHERRY AVE,,LOT 11,0
230135000,64600,41331705,1613,GROVE ST EXT,,PT LOT 4 BK A,0
230082000,80800,41331706,0,BINGLER ST,,LOT 119 BK 6 FIFE ESTATE,0
230082100,80800,41331707,0,BINGLER ST,,LOT 118 BK 6 FIFE ESTATE,0
230130500,308500,41331708,401,PATON ST,,LOT 5 ROCK CREEK WOODS,0
230168100,322300,41331709,123,NORTH BAKER ST,,LOT 14A PINECREST,0
230081000,330000,41331710,407,SPRING ST,,PT LOTS 120 & 121 BK 6 FIFE ES,0
230180000,344800,41331711,1200,CHERRY AVE,,LOTS 14 & 15,0
230130600,305800,41331712,403,PATON ST,A&B,LOT 4 ROCK CREEK WOODS,0
230168000,361700,41331713,121,NORTH BAKER ST,,LOT 13A PINECREST,0
230138000,251400,41331714,118,NORTH BAKER ST,,LOT 14 BK C PINECREST,0
230170000,357300,41331715,308,VALLEY RD EXT,,LOT 15 BK B PINECREST,0
230130700,290600,41331716,405,PATON ST,,LOT 3 ROCK CREEK WOODS,0
230094000,413300,41331717,1201,CHERRY AVE,,PT LOTS 122 & 123 FIFE ESTATE,0
230179000,245400,41331718,1202,CHERRY AVE,,LOT 13,0
230139000,306300,41331719,116,NORTH BAKER ST,,LOT 13 BK C PINECREST,0
230167000,296100,41331720,119,NORTH BAKER ST,,LOT 12 BK B PINECREST,0
230130800,304400,41331721,407,PATON ST,,LOT 2 ROCK CREEK WOODS,0
230093000,297000,41331722,500,HANOVER ST,,LOT X FIFE'S ADDITION,0
230170100,376300,41331723,310,VALLEY RD EXT,,LOT 16 BK B PINECREST,0
230178000,312300,41331724,1204,CHERRY AVE,,LOT 12,0
230140000,303000,41331725,114,NORTH BAKER ST,,LOT 12 BK C PINECREST,0
230166000,313400,41331726,117,NORTH BAKER ST,,LOT 11 BK B PINECREST,0
230130900,304400,41331727,409,PATON ST,,LOT 1 ROCK CREEK WOODS,0
230177000,274800,41331728,1206,CHERRY AVE,,LOT 11,0
230170200,407500,41331729,312,VALLEY RD EXT,,LOT 17 BK B PINECREST,0
230093100,95000,41331730,502,HANOVER ST,,LOT Y FIFE'S ADDITION,0
230141000,300700,41331731,112,NORTH BAKER ST,,LOT 11 BK C PINECREST,0
230095000,339200,41331732,1211,CHERRY AVE,,LOT 138 BK 8 FIFE ESTATE,0
230165000,337500,41331733,115,NORTH BAKER ST,,LOT 10 BK B PINECREST,0
230096000,335900,41331734,1215,CHERRY AVE,,LOT 137 BK 8 FIFE ESTATE,0
230176000,230900,41331735,1208,CHERRY AVE,,LOT 10,0
230097000,401000,41331736,504,HANOVER ST,,LOT B BK 8 FIFE ADD,0
230170300,250500,41331737,316,VALLEY RD EXT,,LOT 1 BK B PINECREST,0
230142000,306300,41331738,110,NORTH BAKER ST,,LOT 10 BK C PINECREST,0
230164000,366500,41331739,113,NORTH BAKER ST,,LOT 9 BK B PINECREST,0
230175000,268200,41331740,1210,CHERRY AVE,,LOT 9,0
230098000,402800,41331741,506,HANOVER ST,,LOT A BK B FIFE ADD,0
230143000,350700,41331742,108,NORTH BAKER ST,,LOT 9 BK C PINECREST,0
230174200,367500,41331743,1212,CHERRY AVE,,LOT 8,0
230163000,343200,41331744,111,NORTH BAKER ST,,LOT 8 BK B PINECREST,0
230174000,296400,41331745,1214,CHERRY AVE,,LOT 7,0
230144000,327900,41331746,106,NORTH BAKER ST,,LOT 8 BK C PINECREST,0
230099000,338000,41331747,1223,CHERRY AVE,,LOT 151 & STRIP,0
230162000,350000,41331748,109,NORTH BAKER ST,,LOT 7 BK B PINECREST,0
230174100,368800,41331749,1216,CHERRY AVE,,LOT 6 & PT 5,0
230145000,349300,41331750,104,NORTH BAKER ST,,LOT 7 BK C PINECREST,0
230100000,255500,41331751,1303,CHERRY AVE,,"LOTS 149,150,PT 141,148 FIFE A",0
230161000,327800,41331752,107,NORTH BAKER ST,,LOT 6 BK B PINECREST,0
230173000,433800,41331753,1220,CHERRY AVE,,"LOTS 4,2,3 & PT 5 FIFE ESTATE",0
230101000,337500,41331754,1305,CHERRY AVE,,"LOTS 139,140,PT 141,PAR L,J&H",0
230146000,302400,41331755,102,NORTH BAKER ST,,LOT 6 BK C PINECREST,0
230124000,339600,41331756,1401,BAKER ST,,LOT 1 BK C PINECREST,0
230160000,312400,41331757,105,NORTH BAKER ST,,LOT 5 BK B PINECREST,0
230125000,292600,41331758,1403,BAKER ST,,LOT 2 BK C PINECREST,0
230126000,288900,41331759,1405,BAKER ST,,LOT 3 BK C PINECREST,0
230148000,327300,41331760,1407,BAKER ST,,LOT 4 BK C PINECREST,0
230147000,369300,41331761,100,NORTH BAKER ST,,LOT 5 BK C PINECREST,0
230102000,357600,41331762,1305,CHERRY AVE,,LOT 147&PT 146&148 FIFE ADDITION,0
230159000,384400,41331763,103,NORTH BAKER ST,,LOT 4&PARCEL X BK B PINECREST,0
230172000,429900,41331764,1224,CHERRY AVE,,LOT 2 & PT 3,0
230158000,266300,41331765,101,NORTH BAKER ST,,LOT 3 BK B PINECREST,0
