RecordID_Int,Acreage,GPIN,IsActive,Legal,ParcelNumber,StreetNumber,StreetName,StateCode,TaxDist,TaxType,Unit,Zone
208,0.496,2544,1,LOT 5 BK A WESTWOOD,030042000,1155,KENSINGTON AVE,1.0 Residential (Urban),,Taxable,,R-1
209,0.56,2455,1,LOT 4 BK A WESTWOOD,030043000,1159,KENSINGTON AVE,3.0 Multi-Family,01,Taxable,,R-1
210,0.523,2373,1,LOT 3 BK A WESTWOOD,030044000,1163,KENSINGTON AVE,1.0 Residential (Urban),,Taxable,,R-1
211,0.7357,2259,1,LOT B WESTWOOD,030045000,1698,RUGBY AVE,1.0 Residential (Urban),,Taxable,,R-1
212,0.199,2325,1,LOT A WESTWOOD,030045100,1165,KENSINGTON AVE,1.0 Residential (Urban),,Taxable,,R-1
213,0.568,2253,1,LOT 6 & STRIP,030046000,1700,RUGBY AVE,1.0 Residential (Urban),,Taxable,,R-1
214,0.465,2244,1,LOT 5 & PARCEL X,030047000,1702,RUGBY AVE,1.0 Residential (Urban),,Taxable,,R-1
215,0.384,2236,1,LOT 4,030048000,1706,RUGBY AVE,1.0 Residential (Urban),,Taxable,,R-1
216,0.438,2233,1,LOT 3,030049000,1708,RUGBY AVE,3.0 Multi-Family,,Taxable,,R-1
217,0.535,2228,1,PT LOT 2,030050000,1710,RUGBY AVE,1.0 Residential (Urban),,Taxable,,R-1
218,0.534,2222,1,PT LOT 2,030051000,1718,RUGBY AVE,1.0 Residential (Urban),,Taxable,,R-1
219,0.395,2211,1,LOT B MALLISON PROP,030052000,1006,RUGBY RD,1.0 Residential (Urban),,Taxable,,R-1
220,0.308,2281,1,LOT A MALLISON PROP,030052100,1004,RUGBY RD,1.0 Residential (Urban),,Taxable,,R-1
221,0.246,2343,1,LOT,030053000,1224,PRESTON AVE,3.0 Multi-Family,,Taxable,A&B,R-1
222,0.395,2382,1,LOT,030054000,1222,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-1
223,0.284,2437,1,LOT,030055000,1220,PRESTON AVE,3.0 Multi-Family,,Taxable,,R-1
224,0.199,2481,1,LOT A,030056000,1218,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-1
225,0.233,2487,1,KELLEY JR LOT,030057000,0,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-1
226,0.2,2549,1,LOT,030058000,1212,PRESTON AVE,3.0 Multi-Family,,Taxable,,R-1
227,0.285,2484,1,LOT 1,030059000,1214,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-1
228,0,2502,1,COMMON AREA-ROBINSON WOODS,030060000,0,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
229,0.17,2755,1,LOT 1 ROBINSON WOODS,030060100,1609,CABELL AVE,1.0 Residential (Urban),,Taxable,,PUD
230,0.201,2492,1,"LOT S 10, X ROBINSON WOODS",030060101,117,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
231,0.145,2499,1,LOT 11 ROBINSON WOODS,030060110,119,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
232,1.037,2503,1,"LOT 12, A&B ROBINSON WOODS",030060120,121,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,MLTP
233,0.163,2498,1,LOT 13 & PAR F ROBINSON WOODS,030060130,123,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
234,0.511,2508,1,"LOTS 14, A1 & B1 ROBINSON WOOD",030060140,125,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,MLTP
235,0.128,2643,1,LOT 15 PHASE II ROBINSON WOODS,030060150,112,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
236,0.1287,2663,1,LOT 16 PHASE II ROBINSON WOOD,030060160,110,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
237,0.1287,2697,1,LOT 17 PHASE II ROBINSON WOOD,030060170,108,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
238,0.1562,2735,1,LOT 18 PHASE II ROBINSON WOOD,030060180,106,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
239,0.1431,2791,1,LOT 19 PHASE II ROBINSON WOODS,030060190,104,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
240,0.095,2820,1,LOT 2 ROBINSON WOODS,030060200,101,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
241,0.154,2821,1,LOT 20 PHASE II ROBINSON WOODS,030060201,102,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
242,0.1437,2851,1,LOT 21 PHASE II ROBINSON WOOD,030060210,100,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
243,0.095,2790,1,LOT 3 ROBINSON WOODS,030060300,103,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
244,0.094,2757,1,LOT 4 ROBINSON WOODS,030060400,105,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
245,0.164,2704,1,LOT 5 ROBINSON WOODS,030060500,107,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
246,0.247,2666,1,LOTS 6 & A  ROBINSON WOODS,030060600,109,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
247,0.247,2632,1,LOTS 7 & B ROBINSON WOODS,030060700,111,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
248,0.1,2589,1,LOT 8 ROBINSON WOODS,030060800,113,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
249,0.111,2555,1,LOT 9 ROBINSON WOODS,030060900,115,ROBINSON WOODS,1.0 Residential (Urban),,Taxable,,PUD
250,0.35,13907,1,RESIDUE OF PT LOTS 7 & 8,030065000,1208,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-1
251,0.228,13906,1,LOT 3 & PARCEL X,030066000,1204,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-1
252,0.162,2626,1,LOT 2,030067000,1202,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-1
253,0.171,2804,1,LOT 1,030067100,1605,CABELL AVE,1.0 Residential (Urban),,Taxable,,R-1
254,0.187,13908,1,LOT 4,030067200,1607,CABELL AVE,1.0 Residential (Urban),,Taxable,,R-1
255,0.145,2889,1,LOT 1,030068000,101,BARBOUR DR,3.0 Multi-Family,,Taxable,,R-2
256,0.158,2885,1,LOT,030069000,1132,PRESTON AVE,3.0 Multi-Family,,Taxable,,R-2
257,0.204,2953,1,LOT,030070000,1138,PRESTON AVE,3.0 Multi-Family,,Taxable,,R-2
258,0.148,2969,1,LOT 2,030071000,103,BARBOUR DR,3.0 Multi-Family,,Taxable,,R-2
259,0.144,3045,1,LOT 3,030072000,105,BARBOUR DR,3.0 Multi-Family,,Taxable,,R-2
260,0.183,3032,1,PARCEL A,030073000,1124,PRESTON AVE,3.0 Multi-Family,,Taxable,A&B,R-2
261,0.183,3089,1,PARCEL  B,030073A00,1122,PRESTON AVE,3.0 Multi-Family,,Taxable,A&B,R-2
262,0.146,3116,1,LOT 4,030074000,107,BARBOUR DR,1.0 Residential (Urban),,Taxable,,R-2
263,0.183,3121,1,LOT 5,030075000,106,BARBOUR DR,1.0 Residential (Urban),,Taxable,,R-2
264,0.149,3083,1,LOT 6,030076000,104,BARBOUR DR,3.0 Multi-Family,,Taxable,,R-2
265,0.207,3016,1,LOT 7,030077000,102,BARBOUR DR,3.0 Multi-Family,,Taxable,,R-2
266,0.234,2906,1,LOT 8,030078000,100,BARBOUR DR,3.0 Multi-Family,,Taxable,,R-2
267,0.226,2907,1,LOT 9,030079000,1614,CABELL AVE,1.0 Residential (Urban),,Taxable,,R-2
268,0.483,2911,1,COMMON AREA-AMHERST COMMONS,030080000,0,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
269,0.095,3100,1,LOT 1 AMHERST COMMONS,030080100,101,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
270,0.08,2938,1,LOT 10 AMHERST COMMONS,030080101,119,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
271,0.079,2909,1,LOT 11 AMHERST COMMONS,030080110,121,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
272,0.107,3097,1,LOT 2 AMHERST COMMONS,030080200,103,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
273,0.103,3094,1,LOT 3 AMHERST COMMONS,030080300,105,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
274,0.12,3088,1,LOT 4 AMHERST COMMONS,030080400,107,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
275,0.136,3073,1,LOT 5 AMHERST COMMONS,030080500,109,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
276,0.103,3058,1,LOT 6 AMHERST COMMONS,030080600,111,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
277,0.093,3043,1,LOT 7 AMHERST COMMONS,030080700,113,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
278,0.086,3003,1,LOT 8 AMHERST COMMONS,030080800,115,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
279,0.087,2973,1,LOT 9 AMHERST COMMONS,030080900,117,AMHERST CMN,1.0 Residential (Urban),,Taxable,,PUD
280,0.51,3193,1,LOT,030081000,1114,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-2
281,0.224,3291,1,LOT 5,030082000,0,PRESTON AVE,3.0 Multi-Family,,Taxable,,R-2
282,0.31,3393,1,LOT 3 & PT 7 TINSLEY TOWN,030089000,1106,PRESTON AVE,3.0 Multi-Family,,Taxable,A&B,R-2
283,0.147,3335,1,PT LOT 2 TINSLEY TOWN,030090000,1108,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-2
284,0.166,3356,1,PT LOT 2 & PAR X,030090100,1110,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-2
285,0.203,3286,1,LOT 1 TINSLEY TOWN,030091000,1112,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-2
286,1.495,3178,1,1.495 ACRES TINSLEY TOWN,030092000,1118,PRESTON AVE,7.7 Exempt Religious,,Exempt,,R-2
287,0.388,3343,1,RESERVED AREA,030093000,1104,PRESTON AVE,1.0 Residential (Urban),,Taxable,,R-2
288,0.214,3382,1,LOT 1,030093100,1100,PRESTON AVE,3.0 Multi-Family,,Taxable,A&B,R-2
289,0.179,3342,1,LOT 2,030093200,1102,PRESTON AVE,7.7 Exempt Religious,,Exempt,A&B,R-2
290,12.11,3490,1,"LOTS 4, 6, 16 & 17 & PT LOTS 7, 8, A",030095000,1001,PRESTON AVE,7.3 Exempt Local,,Exempt,,MLTP
291,0.159,3765,1,LOT A,030096000,1011,PRESTON AVE,3.0 Multi-Family,,Taxable,,R-1SU
292,0.197,15072,1,LOT B,030096100,110,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
293,0.21,3807,1,LOT A,030097000,100,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
294,0.114,3785,1,LOT 1 PARK HEIGHTS,030098000,114,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
295,0.108,3784,1,LOT 2 PARK HEIGHTS,030099000,116,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
296,0.126,3781,1,LOT 3 PARK HEIGHTS,030100000,118,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
297,0.158,3775,1,LOT 4 PARK HEIGHTS,030101000,120,ROSSER AVE E,7.7 Exempt Religious,,Exempt,,R-1SU
298,0.168,3770,1,LOT 5 PARK HEIGHTS,030102000,122,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
299,0.168,3768,1,LOT 6 PARK HEIGHTS,030103000,124,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
300,0.131,3806,1,LOT 7 PARK HEIGHTS,030104000,126,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
301,0.092,3849,1,LOT 8 PARK HEIGHTS,030105000,128,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
302,0.092,3846,1,LOT 9 PARK HEIGHTS,030106000,130,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
303,0.1,3839,1,LOT 10 PARK HEIGHTS,030107000,132,ROSSER AVE E,7.7 Exempt Religious,,Exempt,,R-1SUH
304,0.072,3848,1,LOT 18 PARK HEIGHTS,030108000,200,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
305,0.101,3797,1,LOT 19 PARK HEIGHTS,030109000,703,12TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
306,0.094,3751,1,LOT 20 PARK HEIGHTS,030110000,705,12TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
307,0.12,3798,1,LOT 11 PARK HEIGHTS,030111000,704,12TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
308,0.147,3764,1,LOT 12 PARK HEIGHTS,030112000,706,12TH ST NW,3.0 Multi-Family,,Taxable,,R-1SU
309,0.146,3719,1,LOT 13 PARK HEIGHTS,030113000,708,12TH ST NW,3.0 Multi-Family,,Taxable,,R-1SU
310,0.081,3709,1,LOT 14,030114000,712,12TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
311,1.56,3581,1,LOTS,030118000,1015,PRESTON AVE,7.7 Exempt Religious,,Exempt,,UHD
312,0.283,3373,1,PT LOTS 13 & 14,030123000,839,MADISON AVE,3.0 Multi-Family,,Taxable,,UHD
313,0.293,3333,1,PT LOT 12 JEFFERIES ADDITION,030124000,1105,PRESTON AVE,1.0 Residential (Urban),,Taxable,,UHD
314,4.838,3329,1,"LOTS 1-4,7,8,REVISED 6",030125000,814-828,CABELL AVE,3.0 Multi-Family,,Taxable,,UHD
315,6.131,3578,1,RESIDUE HAYES GARDENS,030125200,704,MADISON AVE,3.0 Multi-Family,,Taxable,,UHD
316,0.68,3488,1,LOT A HAYES GARDENS,0301252A0,780,MADISON AVE,4.0 Commercial & Industrial,,Taxable,,UHD
317,1.014,3164,1,PARCEL A PRESTON SQ APTS,030126000,1111,PRESTON AVE,3.0 Multi-Family,,Taxable,,UHD
318,1.09,2903,1,PARCEL B PRESTON SQ APTS,030126100,1123-29,PRESTON AVE,3.0 Multi-Family,,Taxable,,UHD
319,0.288,3297,1,LOT 11,030127000,1109,PRESTON AVE,1.0 Residential (Urban),,Taxable,,UHD
320,0.409,2863,1,PT LOT 1 & PARCEL X,030128000,832,CABELL AVE,3.0 Multi-Family,,Taxable,,UHD
321,0.3,3070,1,LOT PRESTON HEIGHTS,030130000,1117,PRESTON AVE,3.0 Multi-Family,,Taxable,,UHD
322,0.16,2744,1,LOT 5,030136000,936,HEMLOCK LN,1.0 Residential (Urban),,Taxable,,R-2U
323,0.168,2777,1,LOT 6,030137000,932,HEMLOCK LN,1.0 Residential (Urban),,Taxable,,R-2U
324,0.184,2799,1,LOT 7,030138000,930,HEMLOCK LN,1.0 Residential (Urban),,Taxable,,R-2U
325,1.229,2517,1,LOT A,030139000,928,RUGBY RD,1.0 Residential (Urban),,Taxable,,R-1U
326,0.868,2730,1,LOT B,030139100,0,CABELL AVE,3.0 Multi-Family,,Taxable,,R-2U
327,0.2,2677,1,LOT 4,030140000,931,HEMLOCK LN,1.0 Residential (Urban),,Taxable,,R-2U
328,0.17,2654,1,LOT 3,030141000,933,HEMLOCK LN,1.0 Residential (Urban),,Taxable,,R-2U
329,0.172,2638,1,LOT 2,030142000,935,HEMLOCK LN,1.0 Residential (Urban),,Taxable,,R-2U
330,0.26,2594,1,LOT 1,030143000,937,HEMLOCK LN,1.0 Residential (Urban),,Taxable,,R-2U
331,2.463,2365,1,"PT LOTS 31,32 & 30' STRIP",030144000,936,RUGBY RD,1.0 Residential (Urban),,Taxable,,R-1U
332,0.184,3757,1,LOT 8 & PT 7 BK 38 PRESTON HGT,040002000,606,14TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SUH
333,0.149,3804,1,LOT 9 BK 38 PRESTON HEIGHTS,040003000,604,14TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SUH
334,0.149,3850,1,LOT 10 BK 38 PRESTON HEIGHTS,040004000,600,14TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SUH
335,0.144,3827,1,LOT 3 BK 38 PRESTON HEIGHTS,040005000,1305,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
336,0.095,3842,1,PT LOT 2 BK 38 PRESTON HGTS,040006000,0,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
337,0.085,3898,1,PT LOT 1 BK 38 PRESTON HEIGHTS,040007000,1301,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
338,0.079,3859,1,PT LOTS 1&2 BK 38 PRESTON HGTS,040007100,605,13TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
339,0.133,3777,1,LOT 2&Y BK 38 PRESTON HEIGHTS,040008000,603,13TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
340,0.129,3745,1,LOT 1 BK 38 PRESTON HEIGHTS,040009000,609,13TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
341,0.166,3805,1,LOT 9 & PT 10 BK 37 PRESTON HG,040010000,608,13TH ST NW,3.0 Multi-Family,,Taxable,,R-1SU
342,0.126,3877,1,LOT BK 37 PRESTON HEIGHTS,040012000,604,13TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
343,0.123,3900,1,LOT 13&PT 12 BK 37 PRESTON HGT,040013000,602,13TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
344,0.107,3939,1,LOT A  BK 37 PRESTON HEIGHTS,040014000,1215,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
345,0.118,3961,1,LOT B  BK 37 PRESTON HEIGHTS,040014100,1209,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
346,0.18,3862,1,PT LOT 1-8&19 BK 37 PREST HGT,040015000,1207,GRADY AVE,4.0 Commercial & Industrial,,Taxable,,R-1SU
347,0.118,3929,1,LOT BK 37 PRESTON HEIGTHS,040016000,1205,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
348,0.082,3879,1,LOT BK 37 PRESTON HEIGHTS,040017000,205,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
349,0.417,3897,1,"PT LOTS 1-8,LOT 19 BK 37 P HGT",040018000,201,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
350,0.167,3967,1,PT LOTS 11-17 BK 36 PRESTON HG,040019000,604,12TH ST NW,3.0 Multi-Family,,Taxable,,R-1SU
351,0.178,3989,1,PT LOTS 11-17 BK 36 PRESTON HG,040020000,1105,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
352,0.178,4009,1,PT LOTS 11-17 BK 36 PRESTON HG,040021000,1101,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
353,0.152,3945,1,LOTS 10&18 BK 36 PRESTON HGTS,040022000,131,ROSSER AVE E,1.0 Residential (Urban),,Taxable,,R-1SU
354,0.11,3956,1,LOT 1 PRESTON HEIGHTS,040023000,521,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
355,0.09,3993,1,LOT 2 & PAR X PRESTON HGTS,040024000,517,11TH ST NW,3.0 Multi-Family,,Taxable,,R-1SU
356,0.113,4028,1,LOTS 3 & 4 BK 36 PRESTON HGTS,040025000,607,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
357,0.058,4075,1,LOT 5 BK 36 PRESTON HEIGHTS,040026000,0,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
358,0.056,4097,1,LOT 6 BK 36 PRESTON HEIGHTS,040027000,605,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
359,0.179,4121,1,LOTS 7-9 BK 36 PRESTON HEIGHTS,040028000,601,11TH ST NW,3.0 Multi-Family,,Taxable,,R-1SU
360,0.172,4106,1,LOT 15 JOHN WEST LOTS,040029000,1027,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
361,0.219,4135,1,LOT 16 & PARCEL X  JOHN WEST,040030000,1031,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
362,0.192,4166,1,LOT 17 & PARCEL Y  JOHN WEST,040032000,1025,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1SU
363,0.104,4228,1,LOT JOHN WEST LOTS,040033000,1021,GRADY AVE,1.0 Residential (Urban),01,Taxable,,R-1SU
364,0.068,4179,1,PT LOT 18 JOHN WEST LOTS,040034000,605,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
365,0.125,4107,1,PT LOT 19 JOHN WEST LOTS,040035000,607,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
366,0.125,4059,1,PT LOT 20 JOHN WEST LOTS,040036000,609,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
367,0.125,4062,1,LOT 19 1/2 JOHN WEST LOTS,040037000,608,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
368,0.125,4016,1,PT LOT 20 JOHN WEST LOTS,040038000,610,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
369,0.162,3972,1,LOT 1 JOHN WEST LOTS,040039000,615,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
370,0.146,4012,1,LOT 2 JOHN WEST LOTS,040039100,611,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
371,0.165,3966,1,LOT 3 JOHN WEST LOTS,040039200,612,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
372,0.243,4010,1,LOTS 22&22 1/2 JOHN WEST LOT,040040000,608,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
373,0.43,4034,1,"LOTS 23,23 1\2,PT 24&25 JOHN W",040041000,1010,PRESTON AVE,4.0 Commercial & Industrial,,Taxable,,B-3H
374,0.36,4130,1,PT LOTS 24-26 JOHN WEST,040042000,1000,PRESTON AVE,4.0 Commercial & Industrial,,Taxable,,B-3
375,0.206,4271,1,PT LOT 8 JOHN WEST LOTS,040043000,507,10TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
376,0.149,4249,1,PT LOT 8 JOHN WEST LOTS,040044000,604,10 1/2 ST NW,7.3 Exempt Local,,Exempt,,R-1SU
377,0.149,4249,1,PT LOT 8 JOHN WEST LOTS,040044L00,604,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
378,0.34,4293,1,PT LOT 7 JOHN WEST LOTS,040045000,503,10TH ST NW,7.3 Exempt Local,,Exempt,,R-1SU
379,0.188,4434,1,PARCEL D JOHN WEST LOTS,040046000,415,10TH ST NW,1.0 Residential (Urban),,Taxable,,R-1S
380,0.086,4417,1,LOT 4,040047000,1002,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1S
381,0.083,4392,1,LOT 3,040048000,1014,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1S
382,0.056,4377,1,LOT 1,040049000,1016,GRADY AVE,3.0 Multi-Family,,Taxable,,R-1S
383,0.03,4421,1,LOT 2,040050000,420,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
384,0.208,4453,1,PT LOT 4 JOHN WEST LOTS,040051000,416,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
385,0.296,4504,1,PT LOT 4 JOHN WEST LOTS,040052000,416,10TH ST NW,1.0 Residential (Urban),,Taxable,,R-1S
386,0.255,4603,1,PT LOT 3 JOHN WEST LOTS,040053000,418,10TH ST NW,1.0 Residential (Urban),,Taxable,,R-1S
387,0.189,4566,1,LOTS A & B JOHN WEST LOTS,040054000,414,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
388,0.287,4649,1,PT LOT 2 JOHN WEST LOTS,040055000,414,10TH ST NW,3.0 Multi-Family,,Taxable,,R-1S
389,0.062,4630,1,PT LOT 2 JOHN WEST LOTS,040056000,412,10 1/2 ST NW,7.3 Exempt Local,,Exempt,,R-1S
390,0.08,4679,1,LOT JOHN WEST LOTS,040057000,406,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
391,0.084,4714,1,LOT JOHN WEST LOTS,040058000,404,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
392,0.261,4720,1,LOT JOHN WEST LOTS,040059000,403,10TH ST NW,1.0 Residential (Urban),,Taxable,,R-1S
393,0.257,4791,1,PARCEL C JOHN WEST LOTS,040060000,401,10TH ST NW,1.0 Residential (Urban),,Taxable,,R-1S
394,0.081,4748,1,LOT JOHN WEST LOTS,040061000,402,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
395,0.081,4784,1,PT LOT 1 JOHN WEST LOTS,040062000,400,10 1/2 ST NW,1.0 Residential (Urban),01,Taxable,,R-1S
396,0.136,4706,1,LOT,040063000,500,10 1/2 ST NW,1.0 Residential (Urban),01,Taxable,,R-1S
397,0.087,4661,1,LOT,040064000,502,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
398,0.106,4614,1,LOT,040065000,504,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
399,0.151,4559,1,PT LOT 9 JOHN WEST LOTS,040066000,507,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
400,0.12,4507,1,PT LOT 10 JOHN WEST LOTS,040067000,413,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
401,0.125,4447,1,PT LOT 11 JOHN WEST LOTS,040068000,421,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
402,0.062,4414,1,LOT A JOHN WEST LOTS,040069000,423,10 1/2 ST NW,1.0 Residential (Urban),,Taxable,,R-1S
403,0.104,4346,1,LOT B JOHN WEST LOTS,040070000,1022,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1S
404,0.18,4325,1,LOT 13 JOHN WEST LOTS,040071000,1026,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1S
405,0.159,4303,1,LOT 14 JOHN WEST LOTS,040072000,1030,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1S
406,0.162,4285,1,LOT 14 1/2 JOHN WEST LOTS,040073000,1034,GRADY AVE,1.0 Residential (Urban),,Taxable,,R-1S
407,0.125,4403,1,PT LOT 11 JOHN WEST LOTS,040074000,408,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1S
408,0.125,4455,1,PT LOT 10 JOHN WEST LOTS,040075000,516,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1S
409,0.15,4513,1,PT LOT 9 JOHN WEST LOTS,040076000,514,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1S
410,0.106,4575,1,LOT,040077000,504,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1S
411,0.11,4613,1,LOT,040078000,502,11TH ST NW,3.0 Multi-Family,01,Taxable,,R-1S
412,0.178,4655,1,LOT,040079000,0,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1S
413,0.137,4451,1,LOTS 11&12 BK 8 PRESTON HGTS,040080000,1101,GORDON AVE,1.0 Residential (Urban),,Taxable,,R-1SU
414,0,4400,1,LOTS 9&10 BK 8 PRESTON HGTS,040081000,405,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
415,0,4366,1,LOTS 7&8 BK 8 PRESTON HGTS,040082000,513,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
416,0.12,4321,1,LOTS 5&6 BK 8 PRESTON HGTS,040083000,515,11TH ST NW,1.0 Residential (Urban),01,Taxable,,R-1SU
417,0.124,4276,1,LOTS 3 & 4 BK 8 PRESTON HGTS,040084000,0,11TH ST NW,1.0 Residential (Urban),,Taxable,,R-1SU
